OverallQual,YearRemodAdd,ExterQual,BsmtQual,BsmtFinSF1,TotalBsmtSF,CentralAir,1stFlrSF,GrLivArea,KitchenQual,GarageFinish,GarageCars,GarageArea,MSZoning_RL,MSZoning_RM,LotShape_Reg,Condition1_Norm,RoofStyle_Hip,MasVnrType_None,Foundation_PConc,BsmtExposure_Gd,BsmtExposure_No,BsmtFinType1_GLQ,BsmtFinType1_Unf,HeatingQC_TA,Functional_Typ,FireplaceQu_Gd,FireplaceQu_Missing,GarageCond_TA,PavedDrive_Y,SaleType_New,SalePrice
0.4444444444444445,0.16393442622950818,0.3333333333333333,0.5,0.10386740331491713,0.45493562231759654,1.0,0.4927383974547812,0.31313054641630167,0.6666666666666666,0.3333333333333333,0.25,0.25257249766136575,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,11.944707881395766
0.7777777777777777,0.04918032786885246,0.6666666666666666,0.75,0.0,0.6721030042918454,1.0,0.7222884035519752,0.5430301542753266,0.6666666666666666,0.6666666666666666,0.75,0.832553788587465,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,12.454103912352162
0.4444444444444445,0.18032786885245902,0.3333333333333333,0.5,0.12928176795580112,0.38626609442060084,1.0,0.4015118544893048,0.2217650665773805,0.6666666666666666,0.3333333333333333,0.5,0.538821328344247,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,11.811547477460346
0.7777777777777777,0.04918032786885246,0.6666666666666666,1.0,0.6729281767955801,0.7313304721030043,1.0,0.7573980622469771,0.5781932845373543,0.6666666666666666,0.6666666666666666,0.75,0.7221702525724977,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,12.631340380934516
0.4444444444444445,0.16393442622950818,0.3333333333333333,0.5,0.7055248618784531,0.6369098712446352,1.0,0.7222884035519752,0.5430301542753266,0.3333333333333333,0.6666666666666666,0.25,0.29840972871842847,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,12.24288661865289
0.3333333333333333,0.9672131147540984,0.3333333333333333,0.5,0.0,0.22317596566523604,0.0,0.09567581222989885,0.4934296223086463,0.0,0.3333333333333333,0.25,0.2245088868101029,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,11.134589024250317
0.3333333333333333,0.9672131147540984,0.3333333333333333,0.5,0.0,0.27854077253218884,0.0,0.21922424077836933,0.43434532847354834,0.3333333333333333,0.3333333333333333,0.25,0.23386342376052385,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,10.596634733096073
0.4444444444444445,0.04918032786885246,0.3333333333333333,0.5,0.0,0.527038626609442,1.0,0.5747594611836377,0.3952765271899201,0.6666666666666666,0.3333333333333333,0.25,0.25350795135640786,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,11.914047823644257
0.7777777777777777,0.03278688524590164,0.6666666666666666,1.0,0.0,0.5296137339055794,1.0,0.5774768630776901,0.39799806765275747,0.6666666666666666,0.6666666666666666,0.5,0.45275958840037417,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,12.100156419938624
0.4444444444444445,0.8524590163934427,0.3333333333333333,0.5,0.5624309392265194,0.6,1.0,0.7560877932893493,0.5768810200566428,0.6666666666666666,0.6666666666666666,0.5,0.41814780168381666,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,12.016726473799254
0.8888888888888888,0.04918032786885246,1.0,1.0,0.6370165745856354,0.6699570815450644,1.0,0.7085305094778058,0.5292513071021387,1.0,1.0,0.5,0.520112254443405,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,12.533576212168624
0.7777777777777777,0.03278688524590164,0.6666666666666666,1.0,0.0,0.47939914163090125,1.0,0.5293769256762006,0.7813977899196658,0.6666666666666666,1.0,0.75,0.646398503274088,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,12.641096555879884
0.4444444444444445,0.2459016393442623,0.3333333333333333,0.75,0.0,0.4708154506437768,1.0,0.5118670329842545,0.33228831461623853,0.3333333333333333,0.3333333333333333,0.5,0.6286248830682881,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,11.884489021402711
0.4444444444444445,0.3278688524590164,0.3333333333333333,0.5,0.6701657458563537,0.5566523605150214,1.0,0.6052374046158899,0.425800888145317,0.3333333333333333,1.0,0.5,0.46585594013096354,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,11.938193200374572
0.4444444444444445,0.06557377049180328,0.3333333333333333,0.5,0.40386740331491716,0.4536480686695279,1.0,0.4911582758920354,0.31154801834836077,0.6666666666666666,0.3333333333333333,0.25,0.23012160898035547,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,11.599103161211278
0.3333333333333333,0.8852459016393444,0.3333333333333333,0.0,0.0,0.0,0.0,0.5391410839114648,0.3596039035787486,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,11.314474526246393
0.5555555555555556,0.6885245901639345,0.3333333333333333,0.5,0.3552486187845304,0.46695278969957077,1.0,0.6167242802327304,0.4373052581287302,0.3333333333333333,0.6666666666666666,0.5,0.411599625818522,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,11.982929094215965
0.4444444444444445,0.8032786885245902,0.3333333333333333,0.5,0.5342541436464089,0.5793991416309012,1.0,0.6184060890038761,0.43898962827340604,0.3333333333333333,0.6666666666666666,0.25,0.28811973807296537,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,12.0435537160324
0.4444444444444445,0.4098360655737705,0.3333333333333333,0.75,0.412707182320442,0.3605150214592274,1.0,0.3915112422242615,0.21174922350608805,0.6666666666666666,0.6666666666666666,0.5,0.4714686623012161,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,11.877568578558137
0.4444444444444445,0.4754098360655738,0.3333333333333333,0.75,0.1546961325966851,0.4025751072961373,1.0,0.4245681639003016,0.24485649045658553,0.3333333333333333,0.3333333333333333,0.25,0.28811973807296537,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,11.777210959615614
0.4444444444444445,0.7868852459016394,0.3333333333333333,0.5,0.0988950276243094,0.49356223175965663,1.0,0.5381723274820378,0.3586336717455074,0.3333333333333333,0.6666666666666666,0.25,0.2806361085126286,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,11.856515169360303
0.8888888888888888,0.09836065573770493,1.0,1.0,0.2519337016574586,0.7519313304721029,1.0,0.7728857021836419,0.5937045119541526,1.0,0.6666666666666666,0.5,0.538821328344247,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,12.675763725937607
0.6666666666666665,0.11475409836065574,0.6666666666666666,1.0,0.7464088397790056,0.615450643776824,1.0,0.6929573469607893,0.7077482319020083,0.6666666666666666,0.6666666666666666,0.5,0.6267539756782039,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,12.3870850123755
0.7777777777777777,0.03278688524590164,0.6666666666666666,0.75,0.013259668508287293,0.7107296137339055,1.0,0.7414678589333472,0.5622388197251542,0.6666666666666666,0.6666666666666666,0.75,0.7726847521047708,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,12.428015476267865
0.3333333333333333,0.03278688524590164,0.3333333333333333,0.5,0.0,0.3158798283261802,1.0,0.2893587058123783,0.4888339726660469,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,11.635143097694476
0.4444444444444445,0.6885245901639345,0.3333333333333333,0.5,0.42154696132596686,0.4098712446351931,1.0,0.4345819842340686,0.2548855617123231,0.3333333333333333,0.3333333333333333,0.25,0.36108512628624884,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,11.751942365440726
0.5555555555555556,0.18032786885245902,0.3333333333333333,0.75,0.1005524861878453,0.3407725321888412,1.0,0.3316483995018489,0.4957133403368781,0.3333333333333333,1.0,0.5,0.362956033676333,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,12.083905011555967
0.5555555555555556,0.9344262295081968,0.3333333333333333,0.5,0.0,0.3502145922746781,1.0,0.3468858970883515,0.37111705949944973,0.3333333333333333,0.3333333333333333,0.5,0.4939195509822264,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,11.648330101976432
0.4444444444444445,0.7868852459016394,0.0,0.75,0.057458563535911604,0.3502145922746781,0.0,0.3468858970883515,0.16705591453281254,0.3333333333333333,0.3333333333333333,0.5,0.48269410664172124,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,11.608235644774554
0.8888888888888888,0.3278688524590164,0.6666666666666666,1.0,1.0,0.790557939914163,1.0,0.8008140377441229,0.6216753820171714,0.6666666666666666,1.0,0.75,0.8362956033676333,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,12.86099861326992
0.4444444444444445,0.8688524590163935,0.3333333333333333,0.5,0.2121546961325967,0.16480686695278968,1.0,0.6316809824545184,0.4522847392192144,0.3333333333333333,0.3333333333333333,0.5,0.5350795135640786,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,11.77528972943772
0.5555555555555556,0.7377049180327869,0.3333333333333333,0.5,0.2707182320441989,0.611587982832618,1.0,0.6577099441798855,0.47835334272474306,0.3333333333333333,0.6666666666666666,0.5,0.538821328344247,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,12.103486056755074
0.7777777777777777,0.16393442622950818,0.6666666666666666,0.75,0.3585635359116022,0.41630901287553645,1.0,0.4506930507978817,0.5895459206123226,0.6666666666666666,1.0,0.5,0.4490177736202058,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,12.058152515453553
0.6666666666666665,0.04918032786885246,0.6666666666666666,0.75,0.0,0.3690987124463519,1.0,0.3761657087523589,0.5834117176566291,0.6666666666666666,0.6666666666666666,0.5,0.5285313376987839,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,12.188417710291452
1.0,0.01639344262295082,1.0,1.0,0.0,0.6051502145922747,1.0,0.6581010484995766,0.8836935383570133,0.6666666666666666,1.0,0.75,0.5996258185219832,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,12.991753427493052
0.4444444444444445,0.6065573770491803,0.3333333333333333,0.5,0.34917127071823206,0.33476394849785407,1.0,0.32173038879038396,0.14186209471322808,0.3333333333333333,0.3333333333333333,0.25,0.3292797006548176,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,11.73526869611367
0.5555555555555556,0.04918032786885246,0.3333333333333333,0.75,0.519889502762431,0.4969957081545064,1.0,0.5420372939822693,0.36250452454093374,0.6666666666666666,0.3333333333333333,0.5,0.538821328344247,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,11.970350312009106
0.4444444444444445,0.19672131147540983,0.3333333333333333,0.5,0.0,0.22746781115879827,0.0,0.15751692474319023,0.33936916667569994,0.0,0.3333333333333333,0.25,0.2694106641721235,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,11.522875795823396
0.7777777777777777,0.03278688524590164,0.6666666666666666,0.75,0.013259668508287293,0.5879828326180258,1.0,0.6357653903548814,0.45637536762125475,0.6666666666666666,0.6666666666666666,0.5,0.45275958840037417,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,12.218495165528731
0.6666666666666665,1.0,0.3333333333333333,0.5,0.0,0.24721030042918454,1.0,0.4027494114566301,0.5801559167145651,0.3333333333333333,0.3333333333333333,0.5,0.4490177736202058,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,11.849397701591439
0.6666666666666665,0.19672131147540983,0.3333333333333333,0.75,0.4082872928176796,0.4536480686695279,1.0,0.4911582758920354,0.6770389145671132,0.6666666666666666,0.6666666666666666,0.5,0.6033676333021516,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,12.299107511497365
0.7777777777777777,0.04918032786885246,0.6666666666666666,1.0,0.0,0.4905579399141631,1.0,0.5347683620067021,0.7861595381163378,0.6666666666666666,0.6666666666666666,0.75,0.7970065481758654,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,12.666657052859414
0.6666666666666665,0.36065573770491804,0.3333333333333333,0.75,0.5038674033149172,0.8356223175965665,1.0,0.9016035766382315,0.7226184221068177,0.3333333333333333,0.6666666666666666,0.5,0.538821328344247,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,12.100712129872349
0.6666666666666665,0.0819672131147541,0.6666666666666666,0.75,0.5596685082872929,0.6236051502145923,1.0,0.6784465190280486,0.499121499114656,0.6666666666666666,0.6666666666666666,0.5,0.5219831618334893,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,12.328290278254425
0.3333333333333333,1.0,0.3333333333333333,0.5,0.0,0.3206008583690987,1.0,0.29762953994120434,0.11772454057545989,0.3333333333333333,0.3333333333333333,0.25,0.205799812909261,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,11.289781913656018
0.6666666666666665,0.8852459016393444,0.6666666666666666,0.5,0.33314917127071825,0.559656652360515,1.0,0.6082382840593614,0.7425001229316361,0.3333333333333333,1.0,0.5,0.6239476145930777,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,12.323855681186556
0.6666666666666665,0.5737704918032788,0.3333333333333333,0.75,0.21187845303867406,0.954077253218884,1.0,0.905630820767104,0.7266517996776649,0.3333333333333333,1.0,0.5,0.48269410664172124,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,12.404923504275338
0.3333333333333333,0.03278688524590164,0.3333333333333333,0.5,0.3121546961325967,0.3626609442060086,1.0,0.3663557339262944,0.18655540368650447,0.3333333333333333,0.3333333333333333,0.5,0.33676333021515437,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,11.771436160121727
0.6666666666666665,0.19672131147540983,0.3333333333333333,0.75,0.0,0.35708154506437767,1.0,0.39214156358575725,0.5827620744425221,0.3333333333333333,1.0,0.5,0.39943872778297473,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,12.128111104060464
0.4444444444444445,0.13114754098360656,0.3333333333333333,0.5,0.17679558011049726,0.4660944206008583,1.0,0.5062483770619335,0.3266611015518679,0.3333333333333333,0.3333333333333333,0.5,0.4583723105706268,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,11.883799128308773
0.2222222222222222,1.0,0.6666666666666666,0.25,0.0,0.3605150214592274,0.0,0.36304700501694365,0.5447723344080062,0.3333333333333333,0.3333333333333333,0.25,0.3545369504209542,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,11.5843154610569
